time,binance-futures/FTTUSDT,binance/FTTUSDT,bitstamp/FTTUSD,ftx/FTT-PERP,ftx/FTT/USD,gate-io/FTT_USDT
2022-11-01 01:06:00,0.00024536451611245624,-0.00024234827601965492,-0.00024234827601965492,-0.00011899035628903931,9.565030469893543e-05,0.0004407092556926173
2022-11-01 01:07:00,9.14901926010181e-05,9.14901926010181e-05,9.14901926010181e-05,0.0001038242894071395,-0.00019632084268472738,-0.00019632084268472738
2022-11-01 01:08:00,-0.0002759056840253571,-0.0002759056840253571,-0.0002759056840253571,-0.000886666248949286,-2.228397017267625e-05,-2.228397017267625e-05
2022-11-01 01:09:00,4.6751035110759176e-05,0.0006663478506236942,0.0006663478506236942,0.0006330881255571796,0.00012336644768984328,0.00012336644768984328
2022-11-01 01:10:00,0.00029480174212892507,-6.076949539135512e-06,-6.076949539135512e-06,0.0002497827003908881,-3.356936827847434e-05,-3.356936827847434e-05
2022-11-01 01:11:00,0.00028736930022121854,0.0003892921295500784,0.0003892921295500784,0.0001372878696828117,0.0004119952855186071,0.0004119952855186071
2022-11-01 01:12:00,0.00032373793872153556,0.00012359488114155326,0.00012359488114155326,0.00028002685390005055,0.0001037791497617846,0.0001037791497617846
2022-11-01 01:13:00,0.0002070124980826371,0.00041566990903874057,0.00041566990903874057,0.0003354936049912993,0.00010391010884092111,0.00010391010884092111
2022-11-01 01:14:00,-0.00028796377226969483,-0.0005272741956026117,-0.0005272741956026117,-0.000231294023222528,7.24009867001385e-05,6.492622337095355e-05
2022-11-01 01:15:00,-0.00016629063514628228,0.00012252814274571477,0.00012252814274571477,-0.0001835718433378375,3.987743729316762e-05,4.735220062235257e-05
2022-11-01 01:16:00,-0.00020233063473673596,-0.0004463643890701974,-0.0004463643890701974,-0.00011298455171138144,-0.0005199329472822534,-0.0005199329472822534
2022-11-01 01:17:00,-0.000668776471401511,-0.00044719919104929673,-0.00044719919104929673,-0.0008173105484119425,-0.0005033889867767094,-0.0005033889867767094
2022-11-01 01:18:00,8.005756856377388e-05,0.00015624552413084913,0.00015624552413084913,0.000176254145468846,-5.1585442052193287e-05,-5.1585442052193287e-05
2022-11-01 01:19:00,-1.0713675564488767e-05,-0.0001637779515304416,-0.0001637779515304416,-9.125617029148714e-06,0.00018275013439650323,0.00018275013439650323
2022-11-01 01:20:00,-0.002472577548332744,-0.002359840186984208,-0.002359840186984208,-0.002709633967356684,-0.0024324525025143373,-0.0026328226972922586
2022-11-01 01:21:00,0.002930122483423503,0.003727978839784374,0.003727978839784374,0.003690482692175756,0.003303967302780819,0.004603296321665784
2022-11-01 01:22:00,0.001730470254046601,0.0011264217817119615,0.0011264217817119615,0.0015513709052186186,0.002201542434140169,0.0011025836100331254
2022-11-01 01:23:00,7.844078866225956e-05,0.00034343768842992617,0.00034343768842992617,0.00021546607377631588,0.0001001372159934455,-0.0002764346617594171
2022-11-01 01:24:00,-6.791994243027233e-06,-2.8662418929847888e-05,-2.8662418929847888e-05,-0.00046500990968478817,-0.0002624195425942055,0.00011415233515865708
2022-11-01 01:25:00,0.00011995385776097933,0.00010411884290961737,0.00010411884290961737,0.0004670618761402068,0.0008699733851256219,0.0008699733851256219
2022-11-01 01:26:00,-0.0004783956301581682,-0.0005014587642007129,-0.0005014587642007129,-0.00046227631845718875,-0.0009846290131099167,-0.0009846290131099167
2022-11-01 01:27:00,0.0004588203150812653,0.0007794741466473631,0.0007794741466473631,0.0004844289595951068,0.00043772928740271055,0.00043772928740271055
2022-11-01 01:28:00,0.0011319886851732797,0.0007018944261365512,0.0007018944261365512,0.0009377661602538723,0.0010923382320413566,0.0006327423905836405
2022-11-01 01:29:00,-4.1948439195138576e-05,-9.910055714801302e-05,-9.910055714801302e-05,-4.3604964858001694e-05,-0.00023046577095264809,0.00022913007050506806
2022-11-01 01:30:00,0.00036264343126424237,0.00033228852135458453,0.00033228852135458453,0.0003065026758188871,0.0003851018675722351,0.00043428495162567415
2022-11-01 01:31:00,0.0002823377109089087,1.2386808562858675e-05,1.2386808562858675e-05,0.0004251035465330233,0.0001922968963592453,0.00017340931589426845
2022-11-01 01:32:00,0.0005071507009057896,0.0008333411485885733,0.0008333411485885733,0.00035695993551598804,0.000513953065518713,0.0004836575619302508
2022-11-01 01:33:00,-0.00018823323302985528,-0.0006434638825862926,-0.0006434638825862926,-0.0002758958118898036,-0.00034746542569763506,-0.00034746542569763506
2022-11-01 01:34:00,0.000718212541027885,0.0010326131541260608,0.0010326131541260608,0.0007002239539426469,0.0006652382053311534,0.0006652382053311534
2022-11-01 01:35:00,0.00034310627188460785,0.00042891388235322125,0.00042891388235322125,0.0008202658771372384,0.00012067546183036626,-7.500603942478534e-05
2022-11-01 01:36:00,0.0002673982084471227,-0.00020221905680273267,-0.00020221905680273267,-0.00027366981945542435,3.771119865891848e-05,0.0003636835662805815
2022-11-01 01:37:00,-0.00047383394330235973,-0.00020056538013202285,-0.00020056538013202285,-0.00045164305654532555,-0.0006008174541531908,-0.0007311083205197022
2022-11-01 01:38:00,0.00033541031876005434,0.0003189706284114635,0.0003189706284114635,0.00034941457061909986,0.0006217439399720526,0.0006217439399720526
2022-11-01 01:39:00,-0.00011975275858722156,2.752301218666986e-05,2.752301218666986e-05,4.7940604823271116e-05,-8.18848916956938e-05,-8.18848916956938e-05
2022-11-01 01:40:00,-0.00028866427384333093,-0.00023242516886101683,-0.00023242516886101683,-0.00021678741873065732,-0.00027493446353821227,-0.0002472750647264377
2022-11-01 01:41:00,4.886730957665009e-06,-0.00014788618845695822,-0.00014788618845695822,-0.0003141718409631622,-0.0003007775574919158,-0.0003284369563036904
2022-11-01 01:42:00,-0.000235489138647349,-0.0007678168048652623,-0.0007678168048652623,-0.00015858056460205106,-0.00012182547171324387,-0.00012182547171324387
2022-11-01 01:43:00,-0.0004942706003228103,-0.00021207133910339238,-0.00021207133910339238,-0.0006968773898168301,-0.0008396503654464205,-0.0008396503654464205
2022-11-01 01:44:00,-1.2591098228043052e-05,-0.000294790359447461,-0.000294790359447461,9.796092194802597e-05,0.00022153662346457992,-7.549704901688159e-06
2022-11-01 01:45:00,-0.0008639577543587684,-9.158593672919935e-05,-9.158593672919935e-05,-0.0003423264358328737,-0.00035916274389613534,-0.00013007641552986726
2022-11-01 01:46:00,0.0003810070651919517,0.00022144462421236355,0.00022144462421236355,0.00010406029460652277,0.0001661635192364841,0.0001661635192364841
2022-11-01 01:47:00,0.0002688223365630016,-0.00016641916650517175,-0.00016641916650517175,-2.7566084484842435e-05,1.0688952116311157e-05,-0.0004944172622152188
2022-11-01 01:48:00,-0.0002408631300641062,0.00016641916650517175,0.00016641916650517175,0.00017846402856624977,0.00012208608799912923,0.0006271923023306591
2022-11-01 01:49:00,-0.00023081127965163262,-1.5922909955445874e-05,-1.5922909955445874e-05,-0.00019006786141106957,-9.212349911047468e-05,-9.212349911047468e-05
2022-11-01 01:50:00,-0.0015669048044935074,-0.0016037565119235708,-0.0016037565119235708,-0.002434185863557037,-0.0019114444430945454,-0.0019114444430945454
2022-11-01 01:51:00,-0.00023847910695895536,-6.220611734031323e-05,-6.220611734031323e-05,0.0005870575125896949,0.00023708127469124207,-0.00026770127559760937
2022-11-01 01:52:00,0.000347777255121251,0.00019575257132187218,0.00019575257132187218,9.290035105946615e-05,0.00012082959209180899,0.0008771819098782885
2022-11-01 01:53:00,4.1274108412370225e-05,-0.000745861029824102,-0.000745861029824102,0.0003363288772524342,0.00032399898844692743,-0.00018863471719399172
2022-11-01 01:54:00,-1.870715802843037e-05,0.0010728624407998488,0.0010728624407998488,-0.0002774649660191031,7.107261412020449e-05,0.0003321365522634956
2022-11-01 01:55:00,-0.0001271050047937372,-9.765092076463588e-05,-9.765092076463588e-05,0.00036748048373524966,-2.6267691151993233e-05,-2.6267691151993233e-05
2022-11-01 01:56:00,-0.00011077362522016188,-0.0002719314058974298,-0.0002719314058974298,-0.00043533543440066325,-0.0001117394733269883,-0.0001117394733269883
2022-11-01 01:57:00,-6.603361084378534e-05,-7.2756117699412926e-06,-7.2756117699412926e-06,6.804303875274087e-05,-7.94176010225911e-05,-7.94176010225911e-05
2022-11-01 01:58:00,-8.384551293838527e-05,-0.001102469414192342,-0.001102469414192342,4.104211527877766e-05,-0.00020751672274554878,0.0005733616348804205
2022-11-01 01:59:00,0.0005919178666964342,0.0017213107500606561,0.0017213107500606561,0.00016410669968047742,0.0003248741444235037,-0.00045600421320246554
2022-11-01 02:00:00,0.0006932315783392262,0.0001977578762475396,0.0001977578762475396,0.0006639902834013611,0.000613344231275903,0.0011054168995729974
2022-11-01 02:01:00,0.0002455558357019605,-0.00038836334557057484,-0.00038836334557057484,0.00013971606879881193,0.00033924224203873976,0.0
2022-11-01 02:02:00,0.00014298403396217907,0.0007258555909417375,0.0007258555909417375,0.00014756598724430248,0.0002849850438333412,0.0001321546175749866
2022-11-01 02:03:00,-0.0006623316996017259,-0.0003739778188354137,-0.0003739778188354137,-0.000744750490412116,-0.0011918171128586508,-0.0011918171128586508
2022-11-01 02:04:00,-0.00045469378619023004,-0.0007725921519865508,-0.0007725921519865508,-0.00031606379934601136,-0.00031606379934601136,-0.00031606379934601136
2022-11-01 02:05:00,0.0001557939056957558,0.0,0.0,-0.00019215805119365825,2.6725492836554565e-05,2.6725492836554565e-05
2022-11-01 02:06:00,0.0008093393651424918,0.0007645260311224256,0.0007645260311224256,0.0007100902834467071,0.0004912067394164943,0.0004912067394164943
2022-11-01 02:07:00,-0.00030559778045313735,-0.0006583176126868651,-0.0006583176126868651,7.386595509695226e-05,7.386595509695226e-05,7.386595509695226e-05
2022-11-01 02:08:00,0.00033237185946211056,0.0006583176126868651,0.0006583176126868651,-0.00021823030521650466,0.00016975030483745712,0.00024914830921041187
2022-11-01 02:09:00,-0.00023343410897025407,0.0,0.0,1.730730436788619e-05,0.00012015319811853331,4.0755193745578566e-05
2022-11-01 02:10:00,-0.00012764716649149577,-8.26410209997519e-05,-8.26410209997519e-05,4.42261136570643e-05,-0.0001727578478853964,3.565943205074973e-05
2022-11-01 02:11:00,0.00012655794568239287,-0.00047782806200435957,-0.00047782806200435957,0.00021588346592293917,-5.795907633920905e-05,-0.00026637635627535516
2022-11-01 02:12:00,-0.0002520473169527193,-0.0002520473169527193,-0.0002520473169527193,-0.0006989751349157913,-0.0006989751349157913,0.0005719764808937988
2022-11-01 02:13:00,-0.00017247811552456582,-0.00017247811552456582,-0.00017247811552456582,-0.00017247811552456582,0.0006978747505201888,-0.0005730768652894014
2022-11-01 02:14:00,0.00036509199214007637,0.00036509199214007637,0.00036509199214007637,0.0007294471409018399,0.00022486161185364395,0.00022486161185364395
2022-11-01 02:15:00,-1.6070624200725803e-05,-1.6070624200725803e-05,-1.6070624200725803e-05,0.00030481712594410126,0.0002163217193480449,-0.00022486161185364395
2022-11-01 02:16:00,-0.0006035616805410982,-0.0006035616805410982,-0.0006035616805410982,-0.0005912165875785469,-0.0008684885179790491,-0.0004273051867773603
2022-11-01 02:17:00,-9.002005830271997e-05,0.0004750087969607186,0.0004750087969607186,-0.0002752650126756073,0.00012565380883611255,0.00012565380883611255
2022-11-01 02:18:00,0.0003141600959342128,0.000583418184974871,0.000583418184974871,0.0003140555403655654,0.00010518251035973591,0.00010518251035973591
2022-11-01 02:19:00,0.00015347714630165044,-0.0006808097980024463,-0.0006808097980024463,-0.0003587613356259567,-0.0005508071271318471,-0.0005508071271318471
2022-11-01 02:20:00,0.00010618986066956992,0.0008853845729390741,0.0008853845729390741,0.0009278306418831761,0.0010154171847838178,0.0010154171847838178
2022-11-01 02:21:00,-7.782347047946558e-05,-3.0120930131882773e-05,-3.0120930131882773e-05,-2.7650883421603822e-05,-2.7022498339857037e-05,-2.7022498339857037e-05
2022-11-01 02:22:00,0.00030921993802612846,0.0003376162143755579,0.0003376162143755579,0.00011538530954702253,2.7170381564634027e-05,2.7170381564634027e-05
2022-11-01 02:23:00,-0.0005128989664524575,-0.0005450485904892055,-0.0005450485904892055,-0.00036773380131505107,4.564831551245874e-05,4.564831551245874e-05
2022-11-01 02:24:00,8.329802165318867e-05,0.0001705149564505959,0.0001705149564505959,0.0003309260736292785,-2.1539550018268017e-05,-0.0003139373888076946
2022-11-01 02:25:00,0.0008167081309569113,0.0007736481995723743,0.0007736481995723743,0.0002967362457511058,0.0005287126100155248,0.0008211104488049514
2022-11-01 02:26:00,2.1657019437792968e-05,-1.0547470846056228e-05,-1.0547470846056228e-05,0.00023681766304450846,-5.607519439987385e-05,-5.607519439987385e-05
2022-11-01 02:27:00,0.0002642577524833989,-0.0005708386655753905,-0.0005708386655753905,-0.0005017029628233693,-0.0005017029628233693,-0.0005017029628233693
2022-11-01 02:28:00,0.00024113432555328274,0.0005629163826097461,0.0005629163826097461,0.0007430989625158979,0.0010327172308262078,0.0010327172308262078
2022-11-01 02:29:00,-0.0003075789664364059,5.233495281142808e-05,5.233495281142808e-05,-0.00012784762709472375,-0.00011496378003172936,-0.00011496378003172936
2022-11-01 02:30:00,-7.596001206300329e-05,-0.0007576559883673006,-0.0007576559883673006,-7.1628677306812e-05,-0.0002544283813974424,4.1081464711822946e-05
2022-11-01 02:31:00,0.0014078826548900025,0.0017732587345697937,0.0017732587345697937,0.0011267919911652768,0.001675255911150586,0.0013797460650413207
2022-11-01 02:32:00,0.00021247709587290942,0.0004061561882444664,0.0004061561882444664,0.00023618836448946467,-0.0004319779667785184,-0.0004319779667785184
2022-11-01 02:33:00,0.00024741767181701846,0.0008289188374388523,0.0008289188374388523,0.00011856984691371864,0.0006189192366736762,0.0006189192366736762
2022-11-01 02:34:00,0.00019440148155736026,-0.0009461548561158217,-0.0009461548561158217,0.000247509041180205,-0.00025284034857975257,-0.00025284034857975257
2022-11-01 02:35:00,0.0006548012659721714,0.0010087884379541556,0.0010087884379541556,0.0006022187642553689,0.0004858817564481477,0.0004858817564481477
2022-11-01 02:36:00,0.0004908757965842447,0.00035052904715549005,0.00035052904715549005,0.000634313523952823,0.0007160666204746313,0.0007160666204746313
2022-11-01 02:37:00,-0.00014483514934005015,-0.0003584755718932797,-0.0003584755718932797,-0.0001106952714713394,-3.5085529229039736e-05,-3.5085529229039736e-05
2022-11-01 02:38:00,0.00010811525751019957,0.000589737701219839,0.000589737701219839,0.00011621224198421487,0.00014692676012906247,0.00014692676012906247
2022-11-01 02:39:00,-0.00025118993705630643,1.0844022657607866e-07,1.0844022657607866e-07,-9.18241123346597e-05,-0.00014880693323515715,-0.00014880693323515715
2022-11-01 02:40:00,0.0003912273666069055,3.429449349123814e-05,3.429449349123814e-05,2.0311232276082336e-05,0.00011836545080123884,0.00011836545080123884
2022-11-01 02:41:00,0.00018561327889221602,0.0001424983582976047,0.0001424983582976047,3.220298804862409e-05,-0.00019682816363886246,-0.00019682816363886246
2022-11-01 02:42:00,-5.22511367591072e-05,-2.2058644393752047e-05,-2.2058644393752047e-05,0.0001897752446748946,4.181486593068939e-05,-0.0009717519728069668
2022-11-01 02:43:00,0.0001635382076066172,-2.4087305230402478e-05,-2.4087305230402478e-05,-0.00042683633580153924,-0.00019247401763022864,0.0008210928211074275
2022-11-01 02:44:00,-0.00016474217553597015,-9.849257961835889e-05,-9.849257961835889e-05,0.0001412818712580588,-0.0001014343285850039,-0.0001014343285850039
2022-11-01 02:45:00,0.00019220034308942147,0.00016602887124683718,0.00016602887124683718,0.0002472712110721531,0.00033518548158628647,0.00033518548158628647
2022-11-01 02:46:00,0.00014085434440636035,0.0002599875772588689,0.0002599875772588689,9.53809762394009e-05,0.000280000371102318,0.000280000371102318
2022-11-01 02:47:00,5.2949448401840016e-05,7.715335530456002e-05,7.715335530456002e-05,9.266055069989676e-05,-6.0982040031021256e-05,-6.0982040031021256e-05
2022-11-01 02:48:00,-0.0002706344340790423,-1.999280275555293e-06,-1.999280275555293e-06,-0.00020559515119611405,3.079482842949233e-05,3.079482842949233e-05
2022-11-01 02:49:00,0.000985582530175666,0.0005145591599475807,0.0005145591599475807,0.0010829851926748013,0.0007928369589960127,-1.960489674424082e-05
2022-11-01 02:50:00,0.0001942723937689017,0.00042525137046833805,0.00042525137046833805,0.0002927342144136702,0.0004028959531381382,0.0012153378088783917
2022-11-01 02:51:00,0.00023363307336010664,0.0006704950306901658,0.0006704950306901658,0.00032783570975736254,0.0005022094346038841,0.0005022094346038841
2022-11-01 02:52:00,0.0003159807788630786,-0.000508327209382653,-0.000508327209382653,0.0003472194011249208,0.00045363065106496236,0.00045363065106496236
2022-11-01 02:53:00,-0.00038377323598037805,0.0005521635372462974,0.0005521635372462974,-7.959628142861774e-05,-0.00013500561527513,-0.00013500561527513
2022-11-01 02:54:00,0.0005697461252314184,0.0005949247616943154,0.0005949247616943154,0.0005087508600607471,0.00035460468599746164,0.00012829371185851812
2022-11-01 02:55:00,0.00061071922368372,-1.4069644017400407e-05,-1.4069644017400407e-05,0.0005284723269349811,0.00028993311317426773,0.0005162440873132113
2022-11-01 02:56:00,-0.0003910166570699758,-0.00029332854500419003,-0.00029332854500419003,-0.000726324330920125,-0.0005205908468020048,-0.0005205908468020048
2022-11-01 02:57:00,-0.0003343324266387171,-0.00013374437762747604,-0.00013374437762747604,-0.00017725640184496072,-0.00025780588061685705,-0.000189937131380713
2022-11-01 02:58:00,9.909325716783712e-05,0.0004745778949857282,0.0004745778949857282,0.00029693901806160383,0.00012366012986353425,5.57913806273902e-05
2022-11-01 02:59:00,0.00047065540848834075,0.00014852046781443917,0.00014852046781443917,0.0004956421740063277,0.0005879728382360838,0.0005684327805144385
2022-11-01 03:00:00,-9.90031034922012e-05,-0.00014101949381295498,-0.00014101949381295498,-7.597395142289187e-05,-0.00010006374526083661,-8.052368753919126e-05
