,market_comparison,Shift,Correlation
237,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,12,0.0020013473733535517
238,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,13,-0.015627551007375402
239,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,14,0.022973597548452324
240,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,15,0.02600601357511102
241,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,16,0.009891436688643528
242,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,17,0.01515701289109655
243,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,18,-0.014395365472728959
244,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,19,0.0030065836404996327
245,binance-futures/SOLUSDT - okex-swap/SOL-USDT-SWAP,20,0.0018394806860905738
246,binance-futures/SOLUSDT - okex/SOL-USDT,-20,0.005975243077804051
247,binance-futures/SOLUSDT - okex/SOL-USDT,-19,-0.012815855003701703
248,binance-futures/SOLUSDT - okex/SOL-USDT,-18,-0.01846410615150402
249,binance-futures/SOLUSDT - okex/SOL-USDT,-17,0.003969112163955289
250,binance-futures/SOLUSDT - okex/SOL-USDT,-16,0.010195278967985293
251,binance-futures/SOLUSDT - okex/SOL-USDT,-15,0.029114767992840004
252,binance-futures/SOLUSDT - okex/SOL-USDT,-14,0.005285603464232451
253,binance-futures/SOLUSDT - okex/SOL-USDT,-13,-0.014764068564102934
254,binance-futures/SOLUSDT - okex/SOL-USDT,-12,0.018206006687625415
255,binance-futures/SOLUSDT - okex/SOL-USDT,-11,0.004632909727778086
256,binance-futures/SOLUSDT - okex/SOL-USDT,-10,0.009844729003822366
257,binance-futures/SOLUSDT - okex/SOL-USDT,-9,-0.00809107093230106
258,binance-futures/SOLUSDT - okex/SOL-USDT,-8,-0.03008477722712864
259,binance-futures/SOLUSDT - okex/SOL-USDT,-7,-0.019994342019673445
260,binance-futures/SOLUSDT - okex/SOL-USDT,-6,-0.042010782376910936
261,binance-futures/SOLUSDT - okex/SOL-USDT,-5,0.002379312912071988
262,binance-futures/SOLUSDT - okex/SOL-USDT,-4,0.003527142536227048
263,binance-futures/SOLUSDT - okex/SOL-USDT,-3,-0.015609579684066646
264,binance-futures/SOLUSDT - okex/SOL-USDT,-2,-0.03245610799358917
265,binance-futures/SOLUSDT - okex/SOL-USDT,-1,0.17851984146755956
266,binance-futures/SOLUSDT - okex/SOL-USDT,0,0.8517490115620716
267,binance-futures/SOLUSDT - okex/SOL-USDT,1,0.19414457749263928
268,binance-futures/SOLUSDT - okex/SOL-USDT,2,-0.012528349042801517
269,binance-futures/SOLUSDT - okex/SOL-USDT,3,-0.013967397849245734
270,binance-futures/SOLUSDT - okex/SOL-USDT,4,0.020643952318701884
271,binance-futures/SOLUSDT - okex/SOL-USDT,5,0.020662579500990593
272,binance-futures/SOLUSDT - okex/SOL-USDT,6,-0.02388056919883675
273,binance-futures/SOLUSDT - okex/SOL-USDT,7,-0.02659585798769946
274,binance-futures/SOLUSDT - okex/SOL-USDT,8,-0.0409230928243894
275,binance-futures/SOLUSDT - okex/SOL-USDT,9,-0.006177882436474932
276,binance-futures/SOLUSDT - okex/SOL-USDT,10,0.010908880302106641
277,binance-futures/SOLUSDT - okex/SOL-USDT,11,0.00625984917114814
278,binance-futures/SOLUSDT - okex/SOL-USDT,12,0.007885026999944755
279,binance-futures/SOLUSDT - okex/SOL-USDT,13,-0.014818946655866826
280,binance-futures/SOLUSDT - okex/SOL-USDT,14,0.0064973554679811805
281,binance-futures/SOLUSDT - okex/SOL-USDT,15,0.007431589599770575
282,binance-futures/SOLUSDT - okex/SOL-USDT,16,0.0033722508843132934
283,binance-futures/SOLUSDT - okex/SOL-USDT,17,0.0008993323797393623
284,binance-futures/SOLUSDT - okex/SOL-USDT,18,-0.0064724226672593175
285,binance-futures/SOLUSDT - okex/SOL-USDT,19,-0.00022409640760943686
286,binance-futures/SOLUSDT - okex/SOL-USDT,20,-0.01106441080422276
287,binance/SOLUSDT - bitstamp/SOLUSD,-20,-0.014878463465398397
288,binance/SOLUSDT - bitstamp/SOLUSD,-19,0.00764977179100902
289,binance/SOLUSDT - bitstamp/SOLUSD,-18,0.0033245815543215857
290,binance/SOLUSDT - bitstamp/SOLUSD,-17,0.013138210807839007
291,binance/SOLUSDT - bitstamp/SOLUSD,-16,-0.0056268220479438824
292,binance/SOLUSDT - bitstamp/SOLUSD,-15,0.004323883667951016
293,binance/SOLUSDT - bitstamp/SOLUSD,-14,-0.001058511446638114
294,binance/SOLUSDT - bitstamp/SOLUSD,-13,-0.0010893235171824636
295,binance/SOLUSDT - bitstamp/SOLUSD,-12,-0.013231130785586359
296,binance/SOLUSDT - bitstamp/SOLUSD,-11,-0.005031689988102015
297,binance/SOLUSDT - bitstamp/SOLUSD,-10,0.008686993020327043
298,binance/SOLUSDT - bitstamp/SOLUSD,-9,-0.0016967483185510522
299,binance/SOLUSDT - bitstamp/SOLUSD,-8,-0.019416073263760207
300,binance/SOLUSDT - bitstamp/SOLUSD,-7,-0.013590554052074006
301,binance/SOLUSDT - bitstamp/SOLUSD,-6,0.0033206569075560893
302,binance/SOLUSDT - bitstamp/SOLUSD,-5,-0.005947366203470539
303,binance/SOLUSDT - bitstamp/SOLUSD,-4,0.026249863070169542
304,binance/SOLUSDT - bitstamp/SOLUSD,-3,-0.0014241586436176824
305,binance/SOLUSDT - bitstamp/SOLUSD,-2,-0.02435416526519447
306,binance/SOLUSDT - bitstamp/SOLUSD,-1,0.10024498836943244
307,binance/SOLUSDT - bitstamp/SOLUSD,0,0.25485718773377986
308,binance/SOLUSDT - bitstamp/SOLUSD,1,0.10251371985030065
309,binance/SOLUSDT - bitstamp/SOLUSD,2,-0.018531541529502052
310,binance/SOLUSDT - bitstamp/SOLUSD,3,0.019940536601119167
311,binance/SOLUSDT - bitstamp/SOLUSD,4,0.003158136958177645
312,binance/SOLUSDT - bitstamp/SOLUSD,5,-0.005138049496099057
313,binance/SOLUSDT - bitstamp/SOLUSD,6,0.004674484707892107
314,binance/SOLUSDT - bitstamp/SOLUSD,7,-0.032405987921220014
315,binance/SOLUSDT - bitstamp/SOLUSD,8,0.00475604325371156
316,binance/SOLUSDT - bitstamp/SOLUSD,9,-0.011712072254390384
317,binance/SOLUSDT - bitstamp/SOLUSD,10,0.018441219622214265
318,binance/SOLUSDT - bitstamp/SOLUSD,11,-0.007525869374930703
319,binance/SOLUSDT - bitstamp/SOLUSD,12,-0.011160589418922402
320,binance/SOLUSDT - bitstamp/SOLUSD,13,0.014412316502678246
321,binance/SOLUSDT - bitstamp/SOLUSD,14,-0.014149082369689583
322,binance/SOLUSDT - bitstamp/SOLUSD,15,-0.0017886124083608425
323,binance/SOLUSDT - bitstamp/SOLUSD,16,0.014218496574221412
324,binance/SOLUSDT - bitstamp/SOLUSD,17,0.012920842020520552
325,binance/SOLUSDT - bitstamp/SOLUSD,18,-0.035174918188876934
326,binance/SOLUSDT - bitstamp/SOLUSD,19,-0.0063177681443132355
327,binance/SOLUSDT - bitstamp/SOLUSD,20,-0.005318812540296912
328,binance/SOLUSDT - ftx/SOL-PERP,-20,-0.006283160778274901
329,binance/SOLUSDT - ftx/SOL-PERP,-19,-0.00917480357536963
330,binance/SOLUSDT - ftx/SOL-PERP,-18,-0.005650230001486107
331,binance/SOLUSDT - ftx/SOL-PERP,-17,0.0042034482783661975
332,binance/SOLUSDT - ftx/SOL-PERP,-16,0.006137447008546244
333,binance/SOLUSDT - ftx/SOL-PERP,-15,0.010950405026435793
334,binance/SOLUSDT - ftx/SOL-PERP,-14,-0.0010934533907561526
335,binance/SOLUSDT - ftx/SOL-PERP,-13,-0.03320037948613759
336,binance/SOLUSDT - ftx/SOL-PERP,-12,-0.00023783882922230105
337,binance/SOLUSDT - ftx/SOL-PERP,-11,0.0003088226903180593
338,binance/SOLUSDT - ftx/SOL-PERP,-10,-0.0001618528597181901
339,binance/SOLUSDT - ftx/SOL-PERP,-9,-0.012305701487091055
340,binance/SOLUSDT - ftx/SOL-PERP,-8,-0.029602134536010728
341,binance/SOLUSDT - ftx/SOL-PERP,-7,-0.020938127812161315
342,binance/SOLUSDT - ftx/SOL-PERP,-6,-0.014297558026742641
