,market_comparison,Shift,Correlation
251,binance/FTTUSDT - ftx/FTT-PERP,-15,0.013507253293093276
252,binance/FTTUSDT - ftx/FTT-PERP,-14,-0.005252649066899001
253,binance/FTTUSDT - ftx/FTT-PERP,-13,-0.0031770081714184704
254,binance/FTTUSDT - ftx/FTT-PERP,-12,0.009745296464487834
255,binance/FTTUSDT - ftx/FTT-PERP,-11,0.013642428230892617
256,binance/FTTUSDT - ftx/FTT-PERP,-10,0.027532061321563796
257,binance/FTTUSDT - ftx/FTT-PERP,-9,-0.017948261191394213
258,binance/FTTUSDT - ftx/FTT-PERP,-8,-0.04239732396649542
259,binance/FTTUSDT - ftx/FTT-PERP,-7,-0.0018394237861665925
260,binance/FTTUSDT - ftx/FTT-PERP,-6,0.0014241329224525974
261,binance/FTTUSDT - ftx/FTT-PERP,-5,0.036235620863187594
262,binance/FTTUSDT - ftx/FTT-PERP,-4,0.0172280079359704
263,binance/FTTUSDT - ftx/FTT-PERP,-3,0.009349652475504545
264,binance/FTTUSDT - ftx/FTT-PERP,-2,-0.016923048313415064
265,binance/FTTUSDT - ftx/FTT-PERP,-1,0.11750013357932433
266,binance/FTTUSDT - ftx/FTT-PERP,0,0.5630798120366769
267,binance/FTTUSDT - ftx/FTT-PERP,1,0.183641163813984
268,binance/FTTUSDT - ftx/FTT-PERP,2,0.010214104097415477
269,binance/FTTUSDT - ftx/FTT-PERP,3,-0.008285920702801599
270,binance/FTTUSDT - ftx/FTT-PERP,4,0.010029267601434622
271,binance/FTTUSDT - ftx/FTT-PERP,5,0.03310957597440708
272,binance/FTTUSDT - ftx/FTT-PERP,6,0.02879039785366616
273,binance/FTTUSDT - ftx/FTT-PERP,7,0.013103250613268811
274,binance/FTTUSDT - ftx/FTT-PERP,8,-0.026146527544374472
275,binance/FTTUSDT - ftx/FTT-PERP,9,-0.02783163388543236
276,binance/FTTUSDT - ftx/FTT-PERP,10,0.0049542562079357335
277,binance/FTTUSDT - ftx/FTT-PERP,11,0.033670793840536346
278,binance/FTTUSDT - ftx/FTT-PERP,12,0.02500821998139297
279,binance/FTTUSDT - ftx/FTT-PERP,13,-0.017318071831827413
280,binance/FTTUSDT - ftx/FTT-PERP,14,-0.009651203674220279
281,binance/FTTUSDT - ftx/FTT-PERP,15,-0.007673530416548161
282,binance/FTTUSDT - ftx/FTT-PERP,16,0.028573565446465048
283,binance/FTTUSDT - ftx/FTT-PERP,17,0.03571265994553827
284,binance/FTTUSDT - ftx/FTT-PERP,18,0.01481119819207912
285,binance/FTTUSDT - ftx/FTT-PERP,19,-0.016290880792018063
286,binance/FTTUSDT - ftx/FTT-PERP,20,-0.00922387953908628
287,binance/FTTUSDT - ftx/FTT/USD,-20,-0.004152374907760534
288,binance/FTTUSDT - ftx/FTT/USD,-19,-0.014701126538433775
289,binance/FTTUSDT - ftx/FTT/USD,-18,-0.006332624538612084
290,binance/FTTUSDT - ftx/FTT/USD,-17,0.023941852776752648
291,binance/FTTUSDT - ftx/FTT/USD,-16,0.019694576817253444
292,binance/FTTUSDT - ftx/FTT/USD,-15,-0.006970779713890509
293,binance/FTTUSDT - ftx/FTT/USD,-14,-0.0012326691721064752
294,binance/FTTUSDT - ftx/FTT/USD,-13,-0.009038420436529582
295,binance/FTTUSDT - ftx/FTT/USD,-12,0.003791812422776598
296,binance/FTTUSDT - ftx/FTT/USD,-11,0.02639645819198345
297,binance/FTTUSDT - ftx/FTT/USD,-10,0.009225170062830176
298,binance/FTTUSDT - ftx/FTT/USD,-9,-0.008922295699165122
299,binance/FTTUSDT - ftx/FTT/USD,-8,-0.03538883136612583
300,binance/FTTUSDT - ftx/FTT/USD,-7,-0.0021378051417396135
301,binance/FTTUSDT - ftx/FTT/USD,-6,0.003016759894748853
302,binance/FTTUSDT - ftx/FTT/USD,-5,0.03600244418136147
303,binance/FTTUSDT - ftx/FTT/USD,-4,0.012984401985680655
304,binance/FTTUSDT - ftx/FTT/USD,-3,0.026544084033239015
305,binance/FTTUSDT - ftx/FTT/USD,-2,-0.022380864479359684
306,binance/FTTUSDT - ftx/FTT/USD,-1,0.10537785629017278
307,binance/FTTUSDT - ftx/FTT/USD,0,0.49045139298849216
308,binance/FTTUSDT - ftx/FTT/USD,1,0.1864570026624699
309,binance/FTTUSDT - ftx/FTT/USD,2,0.010387118162115972
310,binance/FTTUSDT - ftx/FTT/USD,3,-0.010085033163125364
311,binance/FTTUSDT - ftx/FTT/USD,4,0.018804554026182207
312,binance/FTTUSDT - ftx/FTT/USD,5,0.03153648721065122
313,binance/FTTUSDT - ftx/FTT/USD,6,0.01925272816564593
314,binance/FTTUSDT - ftx/FTT/USD,7,0.0048197105665525874
315,binance/FTTUSDT - ftx/FTT/USD,8,-0.03539590885013746
316,binance/FTTUSDT - ftx/FTT/USD,9,-0.020772471880696794
317,binance/FTTUSDT - ftx/FTT/USD,10,0.013438133641111365
318,binance/FTTUSDT - ftx/FTT/USD,11,0.030384541246011636
319,binance/FTTUSDT - ftx/FTT/USD,12,0.01793290924473446
320,binance/FTTUSDT - ftx/FTT/USD,13,-0.005667621200871603
321,binance/FTTUSDT - ftx/FTT/USD,14,0.0009664263283880928
322,binance/FTTUSDT - ftx/FTT/USD,15,-0.008110410643246958
